-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 06/01/2025 in LST
Location: Latitude  39.6067   Longitude -105.8778 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2931.16 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PRECTOTCORR
2021,5,14,8,509.9,12.67,28.96,0.03
2021,5,14,9,532.6,14.27,26.51,0.12
2021,5,14,10,700.83,14.82,26.53,0.31
2021,5,14,11,607.67,14.8,26.82,0.24
2021,5,14,12,561.47,14.11,29.04,0.13
2021,5,14,13,432.5,13.18,32.89,0.12
2021,5,14,14,436.0,13.16,34.21,0.17
2021,5,14,15,317.05,13.6,33.01,0.29
2021,5,14,16,199.32,13.55,32.0,0.35
2021,5,14,17,135.57,12.75,35.26,0.29
2021,5,14,18,41.72,10.1,48.34,0.11
2021,5,14,19,0.0,6.7,60.91,0.06
2021,5,14,20,0.0,5.85,65.99,0.06
2021,5,14,21,0.0,5.76,65.41,0.08
2021,5,14,22,0.0,4.72,69.23,0.09
2021,5,14,23,0.0,2.69,83.28,0.06
2021,5,15,0,0.0,1.21,97.03,0.04
2021,5,15,1,0.0,0.25,100.0,0.04
2021,5,15,2,0.0,-0.76,100.0,0.04
2021,5,15,3,0.0,-1.23,100.0,0.05
2021,5,15,4,0.0,-1.57,100.0,0.06
2021,5,15,5,52.6,0.24,100.0,0.72
2021,5,15,6,163.7,4.28,77.92,0.11
2021,5,15,7,294.1,7.93,57.32,0.0
2021,5,15,8,436.77,11.52,38.3,0.01
2021,5,15,9,614.97,14.56,26.7,0.02
2021,5,15,10,639.12,16.68,21.66,0.14
2021,5,15,11,676.33,17.74,20.42,0.64
2021,5,15,12,490.02,17.76,21.45,0.79
2021,5,15,13,526.22,16.57,24.95,0.95
2021,5,15,14,346.75,15.22,29.31,1.1
2021,5,15,15,291.58,13.99,33.16,1.89
2021,5,15,16,152.32,13.17,36.1,1.57
2021,5,15,17,96.9,11.68,42.98,0.47
2021,5,15,18,29.42,9.68,57.66,0.38
2021,5,15,19,0.0,7.51,59.0,0.02
2021,5,15,20,0.0,6.3,61.98,0.01
2021,5,15,21,0.0,5.6,66.33,0.07
2021,5,15,22,0.0,4.65,71.27,0.25
2021,5,15,23,0.0,3.29,77.98,0.1
2021,5,16,0,0.0,2.24,83.03,0.03
2021,5,16,1,0.0,1.4,85.61,0.01
2021,5,16,2,0.0,0.89,84.77,0.01
2021,5,16,3,0.0,0.49,80.41,0.01
2021,5,16,4,0.0,0.28,73.04,0.01
2021,5,16,5,45.78,1.31,67.48,0.02
2021,5,16,6,140.0,5.6,51.74,0.04
2021,5,16,7,290.2,9.01,33.42,0.04
2021,5,16,8,419.05,11.96,27.04,0.13
2021,5,16,9,478.7,14.3,23.42,0.29
2021,5,16,10,508.75,15.64,22.7,0.81
2021,5,16,11,622.95,15.9,24.73,1.31
2021,5,16,12,544.25,15.79,28.09,2.24
2021,5,16,13,363.95,14.7,34.09,2.68
2021,5,16,14,430.38,12.96,42.31,2.7
2021,5,16,15,227.05,10.88,52.49,1.91
2021,5,16,16,143.8,8.67,63.54,0.99
2021,5,16,17,73.43,6.37,76.03,0.66
2021,5,16,18,23.02,4.48,86.34,0.63
2021,5,16,19,0.0,3.33,91.74,1.15
2021,5,16,20,0.0,3.13,92.94,2.74
2021,5,16,21,0.0,3.26,93.26,3.1
2021,5,16,22,0.0,2.83,96.71,2.05
2021,5,16,23,0.0,2.35,98.13,1.42
2021,5,17,0,0.0,2.33,98.22,1.05
2021,5,17,1,0.0,2.36,98.59,0.74
2021,5,17,2,0.0,2.64,98.15,0.32
2021,5,17,3,0.0,2.95,97.17,0.1
2021,5,17,4,0.0,2.92,96.89,0.03
2021,5,17,5,37.47,3.12,95.52,0.13
2021,5,17,6,101.93,3.98,91.29,0.12
2021,5,17,7,184.27,5.18,83.93,0.1
2021,5,17,8,275.95,7.21,66.57,0.88
2021,5,17,9,380.38,9.24,47.16,4.44
2021,5,17,10,431.98,9.32,47.5,7.64
2021,5,17,11,361.23,8.88,50.45,17.79
2021,5,17,12,296.23,8.56,53.09,24.21
2021,5,17,13,222.57,8.41,55.59,22.27
2021,5,17,14,243.65,8.32,57.79,18.57
2021,5,17,15,170.48,7.86,61.75,12.74
2021,5,17,16,115.55,7.14,67.8,6.04
2021,5,17,17,79.2,6.15,77.54,5.19
2021,5,17,18,26.0,4.87,90.83,8.69
2021,5,17,19,0.0,4.02,98.36,11.57
2021,5,17,20,0.0,3.94,100.0,13.48
2021,5,17,21,0.0,3.41,100.0,12.17
2021,5,17,22,0.0,2.88,100.0,5.27
2021,5,17,23,0.0,2.99,100.0,3.29
2021,5,18,0,0.0,2.76,100.0,2.18
2021,5,18,1,0.0,2.04,100.0,0.9
2021,5,18,2,0.0,1.1,100.0,0.45
2021,5,18,3,0.0,0.11,100.0,1.38
2021,5,18,4,0.0,-0.81,100.0,1.6
2021,5,18,5,39.1,0.47,97.0,0.62
2021,5,18,6,112.12,2.72,87.01,0.88
2021,5,18,7,201.02,5.34,69.45,1.89
2021,5,18,8,272.58,8.34,51.52,3.23
2021,5,18,9,408.6,10.14,46.72,3.96
2021,5,18,10,386.38,10.94,46.37,5.02
2021,5,18,11,369.38,11.05,48.44,7.43
2021,5,18,12,398.45,10.66,51.92,7.76
2021,5,18,13,373.35,9.33,57.92,7.94
2021,5,18,14,483.4,8.14,62.78,5.27
2021,5,18,15,433.5,7.68,63.8,3.48
2021,5,18,16,297.45,7.36,64.65,2.33
2021,5,18,17,159.65,6.75,67.54,1.42
2021,5,18,18,49.3,5.41,77.28,0.61
2021,5,18,19,0.0,3.51,84.54,0.33
2021,5,18,20,0.0,1.93,92.19,0.09
2021,5,18,21,0.0,1.43,94.87,0.08
2021,5,18,22,0.0,1.39,95.28,0.16
2021,5,18,23,0.0,1.45,96.17,0.48
2021,5,19,0,0.0,2.06,94.59,1.99
2021,5,19,1,0.0,2.16,94.06,6.77
2021,5,19,2,0.0,1.98,94.47,6.9
2021,5,19,3,0.0,1.7,95.09,4.48
2021,5,19,4,0.0,1.45,95.49,1.32
2021,5,19,5,77.22,2.24,92.96,0.05
2021,5,19,6,250.35,5.07,82.25,0.02
2021,5,19,7,446.27,8.86,62.21,0.03
2021,5,19,8,623.88,11.75,46.66,0.18
2021,5,19,9,736.15,13.19,40.42,0.22
2021,5,19,10,630.75,14.2,37.08,0.38
2021,5,19,11,685.97,14.63,36.26,1.07
2021,5,19,12,721.45,14.55,37.06,1.25
2021,5,19,13,461.17,14.08,39.19,1.77
2021,5,19,14,368.2,13.08,43.33,2.13
2021,5,19,15,306.38,12.04,47.68,2.34
2021,5,19,16,199.25,10.94,52.07,1.78
2021,5,19,17,221.05,9.74,57.56,1.02
2021,5,19,18,62.95,7.82,73.82,0.48
2021,5,19,19,0.0,5.36,82.12,0.18
2021,5,19,20,0.0,3.73,89.07,0.02
2021,5,19,21,0.0,1.92,97.04,0.0
2021,5,19,22,0.0,0.96,99.57,0.0
2021,5,19,23,0.0,0.26,100.0,0.0
2021,5,20,0,0.0,-0.13,98.94,0.01
2021,5,20,1,0.0,-0.01,91.98,0.04
2021,5,20,2,0.0,0.55,82.78,0.3
2021,5,20,3,0.0,1.59,75.82,1.15
2021,5,20,4,0.0,1.5,78.33,1.49
2021,5,20,5,79.45,2.61,78.07,3.64
2021,5,20,6,253.57,5.56,70.1,1.14
2021,5,20,7,448.2,9.76,49.24,0.13
2021,5,20,8,637.38,12.71,32.06,0.07
2021,5,20,9,792.1,14.96,25.29,0.03
2021,5,20,10,896.33,16.93,21.34,0.0
2021,5,20,11,969.28,18.38,19.63,0.0
2021,5,20,12,863.45,19.13,19.17,0.0
2021,5,20,13,685.4,19.27,19.35,0.01
2021,5,20,14,608.38,19.1,19.75,0.04
2021,5,20,15,492.6,18.46,20.5,0.08
2021,5,20,16,312.98,17.27,22.1,0.03
2021,5,20,17,164.35,15.53,25.6,0.01
2021,5,20,18,73.47,12.02,39.62,0.0
2021,5,20,19,0.0,6.91,52.4,0.0
2021,5,20,20,0.0,5.3,53.13,0.0
2021,5,20,21,0.0,4.65,52.28,0.0
2021,5,20,22,0.0,4.24,53.11,0.0
2021,5,20,23,0.0,4.07,54.44,0.0
2021,5,21,0,0.0,4.25,54.01,0.0
2021,5,21,1,0.0,3.9,56.33,0.01
2021,5,21,2,0.0,4.36,53.46,0.01
2021,5,21,3,0.0,4.24,52.43,0.0
2021,5,21,4,0.0,2.66,60.8,0.0
2021,5,21,5,52.28,3.83,62.49,0.0
2021,5,21,6,159.1,8.62,47.33,0.0
2021,5,21,7,291.05,9.84,50.16,0.0
2021,5,21,8,339.25,11.23,47.69,0.01
2021,5,21,9,480.92,13.23,40.69,0.08
